ID;PROCESS_DEFINITION_KEY;VERSION;TASK_ID;FORM
103;acquisti;1;espletamento-procedura;"<div class="row text-center"><div class="col-lg-20 col-lg-offset-0 bg-info cnr-descrizione-task">Il Responsabile Unico del Procedimento ha il compito di inserire nella relativa maschera il Codice Identificativo Gara (CIG), gli altri parametri e i documenti richiesti dalla procedura. L’‘Elenco degli ammessi e degli esclusi’ deve essere redatto una volta che sia stata valutata la sussistenza e la completezza dell’autodichiarazione in relazione ai requisiti di cui l’art.80 nonché di quelli economico-finanziari e tecnico-professionali e pubblicato nei successivi 2 gg. L’ Elenco dei verbali deve essere redatto con i soli dati relativi al numero del verbale e alla data di svolgimento e non devono essere pubblicati i verbali.</div></div><div class="row"><label for="titolo">Scelta Utente</label><select type="text" ng-model="$parent.vm.data.sceltaUtente" id="sceltaUtente" class="form-control" required><option value="Dettagli_Procedura">Inserisci Dettagli Procedura</option><option value="Revoca">Revoca Procedura</option></select></div><div class="row" ng-if="$parent.vm.data.sceltaUtente !== 'Revoca'"><div class="row"><fileinput name="bandoAvvisi" label="Bando e/o Avvisi" multiple=true accept="application/pdf" cnr-required=true /><fileinput name="letteraInvito" label="Lettera di invito epurata di ogni riferimento agli invitati" multiple=true accept="application/pdf" cnr-required=true /></div><div class="row" ng-if="($parent.vm.taskVariables.strumentoAcquisizioneId == '21' || $parent.vm.taskVariables.strumentoAcquisizioneId == '23')"><fileinput name="provvedimentoAmmessiEsclusi" label="Elenco degli ammessi e degli esclusi all'esito delle valutazioni delle autodichiarazioni" multiple=false accept="application/pdf" cnr-required=true /><fileinput name="provvedimentoNominaCommissione" label="Provvedimento di nomina della Commissione con i relativi curricula dei componenti epurato dei dati personali sensibili" multiple=false accept="application/pdf" cnr-required=true /><fileinput name="giustificazioniAnomalie" label="Giustificazioni richieste dall'ente e fornite dagli operatori economici relativamente ad eventuali anomalie" multiple=false accept="application/pdf" cnr-required=false /><fileinput name="esitoValutazioneAnomalie" label="Esito Valutazione anomalia " multiple=false accept="application/pdf" cnr-required=false /><fileinput name="elencoVerbali" label="Elenco dei verbali delle sedute di gara" multiple=false accept="application/pdf" cnr-required=true /></div><div class="row"><fileinput name="allegati" label="Allegati non pubblicabili" multiple=true accept="application/msword, application/pdf, image/*" cnr-required=false /><fileinput name="allegatiPubblicabili" label="Allegati Pubblicabili" multiple=true accept="application/pdf" cnr-required=false /></div><div class="row"><label for="cig">Codice Identificativo Gara (CIG)</label><input type="text" ng-model="$parent.vm.data.cig" id="cig" class="form-control" required/></div><div class="row"><label for="cup">Codice Unico Progetto (CUP)</label><input type="text" ng-model="$parent.vm.data.cup" id="cup" class="form-control" /></div><div class="row"><label for="nrRdo">Nr. RDO</label><input type="text" ng-model="$parent.vm.data.nrRdo" id="nrRdo" class="form-control" /></div><div class="form-group"><label for="strutturaSigla">Struttura Operante in Sigla</label><typeaheadinput type="uo" id="strutturaSigla" ng-model="$parent.vm.data.strutturaSigla" label-model="$parent.vm.data.strutturaSigla_label" ng-required="true"/></div><div class="row"><label for="gestioneRTI">Gestione RTI</label><select type="radio" ng-model="$parent.vm.data.gestioneRTI" id="gestioneRTI" class="form-control" required><option value="SI">SI</option><option value="NO">NO</option></select></div><div class="row" ng-if="($parent.vm.taskVariables.strumentoAcquisizioneId !== '21' && $parent.vm.taskVariables.strumentoAcquisizioneId !== '23' && $parent.vm.data.gestioneRTI === 'NO')"><label for="pIvaCodiceFiscaleDittaAggiudicataria">p.iva / Codice Fiscale Ditta Aggiudicataria</label><input type="text " ng-model="$parent.vm.data.pIvaCodiceFiscaleDittaAggiudicataria " id="pIvaCodiceFiscaleDittaAggiudicataria " class="form-control" required/></div><div class="row" ng-if="($parent.vm.taskVariables.strumentoAcquisizioneId !=='21' && $parent.vm.taskVariables.strumentoAcquisizioneId !=='23' && $parent.vm.data.gestioneRTI === 'NO')"><label for="ragioneSocialeDittaAggiudicataria">Ragione Sociale Ditta Aggiudicataria</label><input type="text" ng-model="$parent.vm.data.ragioneSocialeDittaAggiudicataria" id="ragioneSocialeDittaAggiudicataria" class="form-control" /></div><subform ng-if="($parent.vm.taskVariables.strumentoAcquisizioneId !=='21' && $parent.vm.taskVariables.strumentoAcquisizioneId !=='23' && $parent.vm.data.gestioneRTI === 'SI')" multiple=true subform-name="ditteRTI" label="Elenco Ditte RTI" ng-model="vm.data.ditteRTI" ng-init="vm.data.ditteRTI = [{}]" /><subform ng-if="($parent.vm.taskVariables.strumentoAcquisizioneId === '21' || $parent.vm.taskVariables.strumentoAcquisizioneId === '23')" multiple=true subform-name="ditteCandidate" label="Elenco Ditte Candidate (MANDATARIE/CAPOGRUPPO)" ng-model="vm.data.ditteCandidate" ng-init="vm.data.ditteCandidate = [{}]" /><div class="row" ng-if="($parent.vm.taskVariables.strumentoAcquisizioneId === '13' || $parent.vm.taskVariables.strumentoAcquisizioneId === '23' )"><cnr-tree list-name="flussoAcquisti_verificheRequisiti" label="Verifiche Requisiti di Legge" ng-model="$parent.vm.data.verificheRequisiti" ng-modelid="$parent.vm.data.verificheRequisitiid" required/></div><div class="row"><label for="tempiCompletamentoProceduraInizio">Tempi Completamento Procedura Inizio</label><input type="date" ng-model="$parent.vm.data.tempiCompletamentoProceduraInizio" id="tempiCompletamentoProceduraInizio" class="form-control" required/></div><div class="row"><label for="tempiCompletamentoProceduraFine">Tempi Completamento Procedura Fine</label><input type="date" ng-model="$parent.vm.data.tempiCompletamentoProceduraFine" id="tempiCompletamentoProceduraFine" class="form-control" /></div><div class="row"><label for="commento">Commento</label><textarea type="textarea" ng-model="commento" id="commento" class="form-control" rows="3" /></div></div><div class="row" ng-if="$parent.vm.data.sceltaUtente == 'Revoca'"><fileinput name="allegati" label="Allegati non pubblicabili" multiple=true accept="application/msword, application/pdf, image/*" cnr-required=false /><fileinput name="allegatiPubblicabili" label="Allegati Pubblicabili" multiple=true accept="application/pdf" cnr-required=false /><label for="commento">Commento</label><textarea type="textarea" ng-model="commento" id="commento" class="form-control" rows="3" required /></div>"
104;acquisti;1;predisposizione-provvedimento-aggiudicazione;"<div class="row text-center"><div class="col-lg-20 col-lg-offset-0 bg-info cnr-descrizione-task">Il Responsabile Acquisti  ha il compito di predisporre il Provvedimento di Aggiudicazione;. inserisce le informazioni richieste dal form e tramite l'azione 'Inoltra Provvedimento di Aggiudicazione' caricarnel sistema il file word/pdf che verrà inoltrato al Supporto alle Funzioni Direzionali.</div><div class="row"><div class="row"><fileinput name="provvedimentoAggiudicazione" label="Provvedimento di Aggiudicazione" multiple=false accept="application/msword, application/pdf" cnr-required=true /></div><fileinput name="allegati" label="Allegati non pubblicabili" multiple=true accept="application/msword, application/pdf, image/*" cnr-required=false /><fileinput name="allegatiPubblicabili" label="Allegati Pubblicabili" multiple=true accept="application/pdf" cnr-required=false /><div class="row"><label for="titolo">Scelta Utente</label><select type="text"  ng-model="$parent.vm.data.sceltaUtente" id="sceltaUtente" class="form-control" required><option value="Inoltra_Provvedimento">Inoltra Provvedimento di Aggiudicazione</option></select></div><div class="row"><label for="identificativoProvvedimentoAggiudicazione">Identificativo Provvedimento di Aggiudicazione</label><input type="text" ng-model="$parent.vm.data.identificativoProvvedimentoAggiudicazione" id="identificativoProvvedimentoAggiudicazione" class="form-control" required/></div><div class="row"><label for="gestioneRTI">Gestione RTI</label><select type="radio" ng-model="$parent.vm.data.gestioneRTI" id="gestioneRTI" class="form-control" required><option value="SI">SI</option><option value="NO">NO</option></select></div><subform ng-if="$parent.vm.data.gestioneRTI === 'SI'" multiple=true subform-name="ditteRTI" label="Elenco Ditte RTI" ng-model="vm.data.ditteRTI" ng-init="vm.data.ditteRTI = [{}]" /><div class="row"><label for="commento">Commento</label><textarea type="textarea" ng-model="commento" id="commento" class="form-control" rows="3" /></div></div></div>"
106;acquisti;1;verifica-provvedimento-aggiudicazione;"<div class="row"><label for="titolo">Scelta Utente</label><select type="text"  ng-model="$parent.vm.data.sceltaUtente" id="sceltaUtente" class="form-control" required><option value="Modifica">Modifica</option><option value="Valida">Valida</option></select></div><fileinput name="provvedimentoAggiudicazione" label="Provvedimento di Aggiudicazione" multiple=false accept="application/msword, application/pdf" cnr-required=false /><fileinput name="allegati" label="Allegati non pubblicabili" multiple=true accept="application/msword, application/pdf, image/*" cnr-required=false /><fileinput name="allegatiPubblicabili" label="Allegati Pubblicabili" multiple=true accept="application/pdf" cnr-required=false /><div class="row" ng-if="$parent.vm.data.sceltaUtente === 'Modifica'"><label for="commento">Commento</label><textarea type="textarea" ng-model="$parent.vm.data.commento" id="commento" class="form-control" rows="3" required/></div><div class="row" ng-if="$parent.vm.data.sceltaUtente === 'Valida' "><label for="commento">Commento</label><textarea type="textarea" ng-model="$parent.vm.data.commento" id="commento" class="form-control" rows="3" /></div>"
107;acquisti;1;firma-provvedimento-aggiudicazione;"<div class="col-lg-20 col-lg-offset-0 bg-info cnr-descrizione-task">Il Direttore della Struttura ha il compito di visionare ed eventualmente firmare il Provvedimento di Aggiudicazione sottoposto. Il Direttore potrà: 1) firmare scegliendo l'opzione 'Firma'. In questo caso verranno chieste le credenziali e l'otp per la firma digitale e il Provvedimento di aggiudicazione diventerà aggiudicazione. Il formato del documento sottoposto alla firma deve essere pdf; 2) modificare direttamente i documenti (facendo l'upload del documento modificato tramite l'opzione del documento 'aggiorna') e poi procedere con la Firma; 3) Respingere il documento rimandandolo al Responsabile Acquisti con un commento esplicativo tramite l'azione 'Modifica'; 4) decidere di annullare tutta la procedura terminando il flusso mediante l'azione 'Annulla'.” 5) Revocare il tramite l'opzione 'Revoca’</div><div class="row"><label for="titolo">Scelta Utente</label><select type="text" ng-model="$parent.vm.data.sceltaUtente" id="sceltaUtente" ng-switch="$parent.vm.data.sceltaUtente" class="form-control" required><option value="Modifica">Modifica</option><option value="Revoca">Revoca</option><option value="Firma">Firma</option></select></div><fileinput name="provvedimentoAggiudicazione" label="Provvedimento di Aggiudicazione" multiple=false accept="application/msword, application/pdf" cnr-required=false /><fileinput name="allegati" label="Allegati non pubblicabili" multiple=true accept="application/msword, application/pdf, image/*" cnr-required=false /><fileinput name="allegatiPubblicabili" label="Allegati Pubblicabili" multiple=true accept="application/pdf" cnr-required=false /><div ng-switch="$parent.vm.data.sceltaUtente"><div class="row" ng-switch-when="Firma"><label for="username">Username *</label><input type="text" ng-model="$parent.vm.data.username" id="username" class="form-control" required /></div><div class="row" ng-switch-when="Firma"><label for="password">Password *</label><input type="text" ng-model="$parent.vm.data.password" id="password" ng-attr-type="{{ showPassword ? 'text' : 'password' }}" class="form-control" required /></div><div class="row" ng-switch-when="Firma"><label for="otp">OTP *</label><input type="text" ng-model="$parent.vm.data.otp" id="otp"  ng-attr-type="{{ showPassword ? 'text' : 'password' }}" class="form-control" required /></div><div class="row" ng-switch-when="Firma"><label for="commento">Commento Provvedimento di Aggiudicazione</label><textarea type="textarea" ng-model="$parent.vm.data.commentoProvvedimentoAggiudicazione" id="commento" class="form-control" rows="3" /></div><div class="row" ng-switch-when="Revoca"><label for="commento">Commento per Revoca</label><textarea type="textarea" ng-model="$parent.vm.data.commentoRevoca" id="commento" class="form-control" rows="3" required /></div><div class="row" ng-switch-default><label for="commento">Commento</label><textarea type="textarea" ng-model="$parent.vm.data.commento" id="commento" class="form-control" rows="3" required /></div></div>"
108;acquisti;1;protocollo-provvedimento-aggiudicazione;"<div class="col-lg-20 col-lg-offset-0 bg-info cnr-descrizione-task">Il Responsabile Acquisti inserisce nella apposita maschera il nr. di protocollo e la data di protocollazione relativi al Provvedimento di Aggiudicazione.</div><div class="row text-center"><div class="row"><label for="titolo">Scelta Utente</label><select type="text" ng-model="$parent.vm.data.sceltaUtente" id="sceltaUtente" class="form-control" required><option value="Protocolla">Protocolla Provvedimento di Aggiudicazione</option></select></div><div class="row"><label for="numeroProtocolloInput">Nr. protocollo Provvedimento di Aggiudicazione</label><input type="text" ng-model="$parent.vm.data.numeroProtocolloInput" id="numeroProtocolloInput" class="form-control" required/></div><div class="row"><label for="dataProtocolloInput">Data protocollo Provvedimento di Aggiudicazione</label><input type="date" ng-model="$parent.vm.data.dataProtocolloInput" id="dataProtocolloInput" class="form-control" required/></div><div class="row"><label for="commento">Commento</label><textarea type="textarea" ng-model="commento" id="commento" class="form-control" rows="3" /></div></div>"
109;acquisti;1;modifica-provvedimento-aggiudicazione;"<div class="row text-center"><div class="col-lg-20 col-lg-offset-0 bg-info cnr-descrizione-task">Il Responsabile Acquisti ha il compito di rielaborare il Provvedimento di aggiudicazione o Non Aggiudicazione secondo le indicazioni espresse nel commento. Il Responsabile Acquisti potrà caricare i documenti modificati (facendo l'upload del nuovo documento tramite l'opzione del documento 'aggiorna') e sottoporli nuovamente al ciclo di validazioni tramite l\'azione 'Invia alla verifica'.</div></div><div class="row"><label for="titolo">Scelta Utente</label><select type="text"  ng-model="$parent.vm.data.sceltaUtente" id="sceltaUtente" class="form-control" required><option value="Riproponi">Inoltra Provvedimento Modificato</option></select></div><fileinput name="provvedimentoAggiudicazione" label="Provvedimento di Aggiudicazione" multiple=false accept="application/msword, application/pdf" cnr-required=false /><fileinput name="allegati" label="Allegati non pubblicabili" multiple=true accept="application/msword, application/pdf, image/*" cnr-required=false /><fileinput name="allegatiPubblicabili" label="Allegati Pubblicabili" multiple=true accept="application/pdf" cnr-required=false /><div class="row"><div class="row"><label for="identificativoProvvedimentoAggiudicazione">Identificativo Provvedimento di Aggiudicazione</label><input type="text" ng-model="$parent.vm.data.identificativoProvvedimentoAggiudicazione" id="identificativoProvvedimentoAggiudicazione" class="form-control" required autofill/></div><div class="row"><label for="gestioneRTI">Gestione RTI</label><select type="radio" ng-model="$parent.vm.data.gestioneRTI" id="gestioneRTI" class="form-control" required autofill><option value="SI">SI</option><option value="NO">NO</option></select></div><subform ng-if="$parent.vm.data.gestioneRTI === 'SI'" multiple=true subform-name="ditteRTI" label="Elenco Ditte RTI" ng-model="vm.data.ditteRTI" ng-init="vm.data.ditteRTI = [{}]" /><div class="row"><label for="commento">Commento</label><textarea type="textarea" ng-model="commento" id="commento" class="form-control" rows="3" /></div></div>"
110;acquisti;1;verifica-requisiti;"<div class="row text-center"><div class="col-lg-20 col-lg-offset-0 bg-info cnr-descrizione-task">Il Responsabile Unico del Procedimento ha il compito di verificare che siano stati verificati tutti i requisiti di legge. Se il provvedimento soddisfa i requisiti previsti dalla legge (Verifiche Requisiti di Legge = Soddisfatte) può essere inoltrato tramite la scelta ‘Invia Risultato Controllo Requisiti’ ed il flusso prosegue. Se il provvedimento NON soddisfa i requisiti previsti dalla legge viene avviato un nuovo provvedimento per il prossimo candidato (valido per PROCEDURA SELETTIVA FUORI MEPA solo se sono presenti altri candidati). Il Responsabile Unico del Procedimento ha il compito di verificare la volontà e la possibilità di annullamento della procedura. Se la revoca necessita di un Provvedimento di Revoca allora il Responsabile Unico del Procedimento dovrà effettuare la scelta ‘Revoca con Provvedimento’.</div></div><div class="row"><cnr-tree list-name="flussoAcquisti_verificheRequisiti" label="Verifiche Requisiti di Legge" ng-model="$parent.vm.data.verificheRequisiti" ng-modelid="$parent.vm.data.verificheRequisitiid" /></div><div ng-if="$parent.vm.data.verificheRequisitiid == '1' || $parent.vm.data.verificheRequisitiid == '3' " class="row"><label for="titolo">Scelta Utente</label><select type="text" ng-model="$parent.vm.data.sceltaUtente" id="sceltaUtente" class="form-control" required><option value="Invia">Invia Risultato Controllo Requisiti</option></select></div><div ng-if="$parent.vm.data.verificheRequisitiid !== '1' && $parent.vm.data.verificheRequisitiid !== '3' && $parent.vm.taskVariables.ditteDisponibili !== '0'" class="row"><label for="titolo">Scelta Utente</label><select type="text" ng-model="$parent.vm.data.sceltaUtente" id="sceltaUtente" class="form-control" required><option value="SelezionaAltroCandidato">Procedi con Altro Candidato</option></select></div><div ng-if="$parent.vm.data.verificheRequisitiid !== '1' && $parent.vm.data.verificheRequisitiid !== '3' && $parent.vm.taskVariables.ditteDisponibili == '0'" class="row"><label for="titolo">Scelta Utente</label><select type="text" ng-model="$parent.vm.data.sceltaUtente" id="sceltaUtente" class="form-control" required><option value="RevocaConProvvedimento">Revoca con Provvedimento</option><fileinput name="provvedimentoRevoca" label="Provvedimento di Revoca" multiple=false accept="application/msword, application/pdf, image/*" cnr-required=true /></select></div><fileinput name="allegati" label="Allegati non pubblicabili" multiple=true accept="application/msword, application/pdf, image/*" cnr-required=false /><fileinput name="allegatiPubblicabili" label="Allegati Pubblicabili" multiple=true accept="application/pdf" cnr-required=false /><div class="row"><label for="commento">Commento</label><textarea type="textarea" ng-model="commento" id="commento" class="form-control" rows="3" /></div></div>"
111;acquisti;1;search-pi;<div class="ng-scope" style=""><strong class="ng-binding">Identificativo Flusso</strong><div><input id="searchField-title"type="text"/></div></div><div class="ng-scope" style=""><strong class="ng-binding">Parole Chiave nel Titolo del Flusso</strong><div><input id="searchField-oggetto" type="text"/></div></div><div class="ng-scope" style=""><strong class="ng-binding">Utente che ha avviato il Flusso</strong><div><input id="searchField-initiator" type="text"/></div></div><div><label for="datada">Flusso avviato dopo</label><input id="searchField-startDateGreat" type="date" ng-model="datada" id="datada" class="form-control ng-pristine ng-valid ng-empty ng-touched" aria-invalid="false"/></div>
112;acquisti;1;search-ti;<div class="ng-scope" style=""><strong class="ng-binding">Parole Chiavi nel Titolo</strong><div><input type="text" id="searchField-oggetto" class="form-control"></div></div><div class="ng-scope" style=""><strong class="ng-binding">Parole Chiavi nello Stato</strong><div><input id="searchField-Fase" class="form-control"></div></div><div class="ng-scope" style=""><strong class="ng-binding">Utente che ha avviato il flusso</strong><div><input id="searchField-initiator" type="textEqual" class="form-control"></div></div>
113;acquisti;1;predisposizione-contratto;"<div class="row text-center"><div class="col-lg-20 col-lg-offset-0 bg-info cnr-descrizione-task">Il Responsabile Acquisti ha il compito di predisporre il Contratto di Acquisto. Il Responsabile Acquisti inserisce le informazioni richieste dal form e tramite l'azione 'Inoltra Contratto' deve caricare nel sistema il file pdf che verrà inoltrato al Supporto alle Funzioni Direzionali.</div></div><div class="row"><label for="titolo">Scelta Utente</label><select type="text" ng-model="$parent.vm.data.sceltaUtente" id="sceltaUtente" class="form-control" required><option value="InoltraContratto">Inoltra Contratto</option></select></div><div class="row"><fileinput name="contratto" label="Contratto" multiple=false accept="application/pdf" cnr-required=true /><fileinput name="allegati" label="Allegati non pubblicabili" multiple=true accept="application/msword, application/pdf, image/*" cnr-required=false /><fileinput name="allegatiPubblicabili" label="Allegati Pubblicabili" multiple=true accept="application/pdf" cnr-required=false /><div class="row"><label for="descrizioneContratto">Descrizione Contratto</label><input type="text" ng-model="$parent.vm.data.descrizioneContratto" id="descrizioneContratto" class="form-control" autofill required/></div><div class="row"><label for="identificativoContratto">Identificativo Contratto</label><input type="text" ng-model="$parent.vm.data.identificativoContratto" id="identificativoContratto" class="form-control" autofill required/></div><div class="row"><label for="commento">Commento</label><textarea type="textarea" ng-model="commento" id="commento" class="form-control" rows="3" /></div></div>"
114;acquisti;1;firma-contratto;"<div class="col-lg-20 col-lg-offset-0 bg-info cnr-descrizione-task">Il Direttore della Struttura ha il compito di visionare ed eventualmente firmare il Contratto di Acquisto. Il Direttore potrà: 1) firmare scegliendo l'opzione 'Firma'. In questo caso verranno chieste le credenziali e l'otp per la firma digitale. Il formato del documento sottoposto alla firma deve essere pdf; 2) modificare direttamente i documenti (facendo l'upload del documento modificato tramite l'opzione del documento 'aggiorna') e poi procedere con la Firma; 3) Respingere i documenti rimandandoli al Responsabile Acquisti con un commento esplicativo tramite l'azione 'Respingi'; 4) decidere di revocare tutta la procedura terminando il flusso mediante l'azione 'Revoca'.</div><div class="row"><label for="titolo">Scelta Utente</label><select type="text" ng-model="$parent.vm.data.sceltaUtente" id="sceltaUtente" ng-switch="$parent.vm.data.sceltaUtente" class="form-control" required><option value="Modifica">Modifica</option><option value="Revoca">Revoca</option><option value="Firma">Firma</option></select></div><fileinput name="contratto" label="Contratto" multiple=false accept="application/pdf" cnr-required=false /><fileinput name="allegati" label="Allegati non pubblicabili" multiple=true accept="application/msword, application/pdf, image/*" cnr-required=false /><fileinput name="allegatiPubblicabili" label="Allegati Pubblicabili" multiple=true accept="application/pdf" cnr-required=false /><div ng-switch="$parent.vm.data.sceltaUtente"><div class="row" ng-switch-when="Firma"><label for="username">Username *</label><input type="text" ng-model="$parent.vm.data.username" id="username" class="form-control" required /></div><div class="row" ng-switch-when="Firma"><label for="password">Password *</label><input type="text" ng-model="$parent.vm.data.password" id="password" ng-attr-type="{{ showPassword ? 'text' : 'password' }}" class="form-control" required /></div><div class="row" ng-switch-when="Firma"><label for="otp">OTP *</label><input type="text" ng-model="$parent.vm.data.otp" id="otp" ng-attr-type="{{ showPassword ? 'text' : 'password' }}" class="form-control" required /></div><div class="row" ng-switch-when="Firma"><label for="commento">Commento Contratto</label><textarea type="textarea" ng-model="$parent.vm.data.commentoContratto" id="commento" class="form-control" rows="3" /></div><div class="row" ng-switch-when="Revoca"><label for="commento">Commento per Revoca</label><textarea type="textarea" ng-model="$parent.vm.data.commentoRevoca" id="commento" class="form-control" rows="3" required /></div><div class="row" ng-switch-default><label for="commento">Commento</label><textarea type="textarea" ng-model="$parent.vm.data.commento" id="commento" class="form-control" rows="3" required /></div></div>"
115;acquisti;1;modifica-contratto;"<div class="row text-center"><div class="col-lg-20 col-lg-offset-0 bg-info cnr-descrizione-task">Il Responsabile Acquisti ha il compito di rielaborare il Contratto di Acquisto secondo le indicazioni espresse nel commento. Il Responsabile Acquisti potrà caricare i documenti modificati (facendo l'upload del nuovo documento tramite l'opzione del documento 'aggiorna') e sottoporli nuovamente al ciclo di validazioni tramite l'azione 'Riproponi'.</div></div><div class="row"><label for="titolo">Scelta Utente</label><select type="text" ng-model="$parent.vm.data.sceltaUtente" id="sceltaUtente" class="form-control" required><option value="Riproponi">Riproponi</option></select></div><div class="row"><div class="row"><label for="descrizioneContratto">Descrizione Contratto</label><input type="text" ng-model="$parent.vm.data.descrizioneContratto" id="descrizioneContratto" class="form-control" autofill required/></div><div class="row"><label for="identificativoContratto">Identificativo Contratto</label><input type="text" ng-model="$parent.vm.data.identificativoContratto" id="identificativoContratto" class="form-control" autofill required/></div><div class="row"><label for="commento">Commento</label><textarea type="textarea" ng-model="commento" id="commento" class="form-control" rows="3" /></div></div>"
116;acquisti;1;protocollo-contratto;"<div class="col-lg-20 col-lg-offset-0 bg-info cnr-descrizione-task">Il Responsabile Acquisti ha il compito di protocollare il Contratto di Acquisto ed inserire nella relativa maschera di inserimento il nr. protocollo e data di protocollazione relativi al Contratto di Acquisto.</div><div class="row text-center"><div class="row"><label for="titolo">Scelta Utente</label><select type="text" ng-model="$parent.vm.data.sceltaUtente" id="sceltaUtente" class="form-control" required><option value="Protocolla">Protocolla Contratto</option></select></div><div class="row"><label for="numeroProtocolloInput">Nr. protocollo Contratto</label><input type="text" ng-model="$parent.vm.data.numeroProtocolloInput" id="numeroProtocolloInput" class="form-control" required /></div><div class="row"><label for="dataProtocolloInput">Data protocollo Contratto</label><input type="date" ng-model="$parent.vm.data.dataProtocolloInput" id="dataProtocolloInput" class="form-control" required /></div><div class="row"><label for="commento">Commento</label><textarea type="textarea" ng-model="commento" id="commento" class="form-control" rows="3" /></div></div>"
117;acquisti;1;carica-stipula-mepa;"<div class="row text-center"><div class="col-lg-20 col-lg-offset-0 bg-info cnr-descrizione-task">Il Direttore della Struttura ha il compito di caricare la Stipula di Acquisto dal MEPA firmata digitalmente e caricarla nel sistema selezionando la scelta “Carica Stipula Firmata”. Il file passerà quindi alla fase di protocollazione; Il Direttore della Struttura può decidere di annullare tutta la procedura terminando il flusso tramite la scelta ““Revoca con Provvedimento’ per cui dovrà caricare il ‘Provvedimento di Revoca’.</div></div><div class="row"><fileinput name="stipulaMepa" label="Stipula Mepa" multiple=false accept="application/pdf" cnr-required=true /><fileinput name="allegati" label="Allegati non pubblicabili" multiple=true accept="application/msword, application/pdf, image/*" cnr-required=false /><fileinput name="allegatiPubblicabili" label="Allegati Pubblicabili" multiple=true accept="application/pdf" cnr-required=false /><div class="row"><label for="descrizioneContratto">Descrizione Stipula</label><input type="text" ng-model="$parent.vm.data.descrizioneContratto" id="descrizioneContratto" class="form-control" required/></div><div class="row"><label for="identificativoContratto">Identificativo Stipula</label><input type="text" ng-model="$parent.vm.data.identificativoContratto" id="identificativoContratto" class="form-control" required/></div><div class="row"><label for="commento">Commento</label><textarea type="textarea" ng-model="commento" id="commento" class="form-control" rows="3" /></div></div>"
118;acquisti;1;protocollo-invio-stipula-mepa;"<div class="col-lg-20 col-lg-offset-0 bg-info cnr-descrizione-task">Il Sistema Applicativo SIGLA ha compito di protocollare la Stipula di Acquisto Mepa ed inserire il nr. protocollo e data di protocollazione relativi alla Stipula di Acquisto Mepa ed inviarlo sul MEPA. Il flusso proseguirà verso la fase “CONSUNTIVO”.</div><div class="row text-center"><div class="row"><label for="titolo">Scelta Utente</label><select type="text" ng-model="$parent.vm.data.sceltaUtente" id="sceltaUtente" class="form-control" required><option value="ProtocollaInviaStipula">Protocolla e Invia Stipula</option></select></div><div class="row"><label for="numeroProtocolloInput">Nr. protocollo Stipula  Mepa</label><input type="text" ng-model="$parent.vm.data.numeroProtocolloInput" id="numeroProtocolloInput" class="form-control" required /></div><div class="row"><label for="dataProtocolloInput">Data protocollo Stipula  Mepa</label><input type="date" ng-model="$parent.vm.data.dataProtocolloInput" id="dataProtocolloInput" class="form-control" required /></div><div class="row"><label for="commento">Commento</label><textarea type="textarea" ng-model="commento" id="commento" class="form-control" rows="3" /></div></div>"
